2019-01-13 19:13:36 ===== Starting: ShallowRedExperiment =====
2019-01-13 19:13:47 Run
2019-01-13 19:13:47 id = 5 (machine1); Seed = 0; Starting new sample
2019-01-16 03:09:46 id = 4 (machine1); Seed = 10532; Starting new sample
2019-01-16 03:10:05 id = 0 (machine1); Seed = 10528; Done (0)
2019-01-16 03:10:05 id = 0 (machine1); Seed = 10533; Starting new sample
2019-01-16 03:10:05 id = 6 (machine1); Seed = 10524; Done (0)
2019-01-16 03:10:05 id = 6 (machine1); Seed = 10534; Starting new sample
2019-01-16 03:10:27 id = 3 (machine1); Seed = 10529; Done (0)
2019-01-16 03:10:28 id = 3 (machine1); Seed = 10535; Starting new sample
2019-01-16 03:10:47 id = 2 (machine1); Seed = 10530; Done (0)
2019-01-16 03:10:47 id = 2 (machine1); Seed = 10536; Starting new sample
2019-01-16 03:11:15 id = 6 (machine1); Seed = 10534; Done (0)
2019-01-16 03:11:15 id = 6 (machine1); Seed = 10537; Starting new sample
2019-01-16 03:11:19 id = 1 (machine1); Seed = 10526; Done (0)
2019-01-16 03:11:19 id = 1 (machine1); Seed = 10538; Starting new sample
2019-01-16 03:11:22 id = 4 (machine1); Seed = 10532; Done (0)
2019-01-16 03:11:23 id = 4 (machine1); Seed = 10539; Starting new sample
2019-01-16 03:11:27 id = 2 (machine1); Seed = 10536; Done (0)
2019-01-16 03:11:28 id = 2 (machine1); Seed = 10540; Starting new sample
2019-01-16 03:11:29 id = 5 (machine1); Seed = 10531; Done (0)
2019-01-16 03:11:29 id = 5 (machine1); Seed = 10541; Starting new sample
2019-01-16 03:11:38 id = 0 (machine1); Seed = 10533; Done (0)
2019-01-16 03:11:39 id = 0 (machine1); Seed = 10542; Starting new sample
2019-01-16 03:11:57 id = 3 (machine1); Seed = 10535; Done (0)
2019-01-16 03:11:58 id = 3 (machine1); Seed = 10543; Starting new sample
2019-01-16 03:12:02 id = 4 (machine1); Seed = 10539; Done (0)
2019-01-16 03:12:02 id = 4 (machine1); Seed = 10544; Starting new sample
2019-01-16 03:12:23 id = 1 (machine1); Seed = 10538; Done (0)
2019-01-16 03:12:23 id = 1 (machine1); Seed = 10545; Starting new sample
2019-01-16 03:12:38 id = 6 (machine1); Seed = 10537; Done (0)
2019-01-16 03:12:38 id = 6 (machine1); Seed = 10546; Starting new sample
2019-01-16 03:12:55 id = 0 (machine1); Seed = 10542; Done (0)
2019-01-16 03:12:56 id = 0 (machine1); Seed = 10547; Starting new sample
2019-01-16 03:12:59 id = 2 (machine1); Seed = 10540; Done (0)
2019-01-16 03:13:00 id = 2 (machine1); Seed = 10548; Starting new sample
2019-01-16 03:13:03 id = 5 (machine1); Seed = 10541; Done (0)
2019-01-16 03:13:04 id = 5 (machine1); Seed = 10549; Starting new sample
2019-01-16 03:13:09 id = 4 (machine1); Seed = 10544; Done (0)
2019-01-16 03:13:10 id = 4 (machine1); Seed = 10550; Starting new sample
2019-01-16 03:13:22 id = 1 (machine1); Seed = 10545; Done (0)
2019-01-16 03:13:22 id = 1 (machine1); Seed = 10551; Starting new sample
2019-01-16 03:13:33 id = 3 (machine1); Seed = 10543; Done (0)
2019-01-16 03:13:34 id = 3 (machine1); Seed = 10552; Starting new sample
2019-01-16 03:13:55 id = 6 (machine1); Seed = 10546; Done (0)
2019-01-16 03:13:56 id = 6 (machine1); Seed = 10553; Starting new sample
2019-01-16 03:13:58 id = 5 (machine1); Seed = 10549; Done (0)
2019-01-16 03:13:59 id = 5 (machine1); Seed = 10554; Starting new sample
2019-01-16 03:14:16 id = 0 (machine1); Seed = 10547; Done (0)
2019-01-16 03:14:17 id = 0 (machine1); Seed = 10555; Starting new sample
2019-01-16 03:14:25 id = 4 (machine1); Seed = 10550; Done (0)
2019-01-16 03:14:25 id = 4 (machine1); Seed = 10556; Starting new sample
2019-01-16 03:14:34 id = 1 (machine1); Seed = 10551; Done (0)
2019-01-16 03:14:35 id = 1 (machine1); Seed = 10557; Starting new sample
2019-01-16 03:14:50 id = 2 (machine1); Seed = 10548; Done (0)
2019-01-16 03:14:50 id = 2 (machine1); Seed = 10558; Starting new sample
2019-01-16 03:14:58 id = 5 (machine1); Seed = 10554; Done (0)
2019-01-16 03:14:58 id = 5 (machine1); Seed = 10559; Starting new sample
2019-01-16 03:15:11 id = 3 (machine1); Seed = 10552; Done (0)
2019-01-16 03:15:11 id = 3 (machine1); Seed = 10560; Starting new sample
2019-01-16 03:15:14 id = 0 (machine1); Seed = 10555; Done (0)
2019-01-16 03:15:15 id = 0 (machine1); Seed = 10561; Starting new sample
2019-01-16 03:15:39 id = 6 (machine1); Seed = 10553; Done (0)
2019-01-16 03:15:39 id = 6 (machine1); Seed = 10562; Starting new sample
2019-01-16 03:15:55 id = 5 (machine1); Seed = 10559; Done (0)
2019-01-16 03:15:55 id = 5 (machine1); Seed = 10563; Starting new sample
2019-01-16 03:16:07 id = 2 (machine1); Seed = 10558; Done (0)
2019-01-16 03:16:08 id = 2 (machine1); Seed = 10564; Starting new sample
2019-01-16 03:16:10 id = 4 (machine1); Seed = 10556; Done (0)
2019-01-16 03:16:11 id = 4 (machine1); Seed = 10565; Starting new sample
2019-01-16 03:16:35 id = 0 (machine1); Seed = 10561; Done (0)
2019-01-16 03:16:35 id = 0 (machine1); Seed = 10566; Starting new sample
2019-01-16 03:17:06 id = 6 (machine1); Seed = 10562; Done (0)
2019-01-16 03:17:06 id = 6 (machine1); Seed = 10567; Starting new sample
2019-01-16 03:17:12 id = 1 (machine1); Seed = 10557; Done (0)
2019-01-16 03:17:12 id = 1 (machine1); Seed = 10568; Starting new sample
2019-01-16 03:17:16 id = 4 (machine1); Seed = 10565; Done (0)
2019-01-16 03:17:17 id = 4 (machine1); Seed = 10569; Starting new sample
2019-01-16 03:17:35 id = 0 (machine1); Seed = 10566; Done (0)
2019-01-16 03:17:36 id = 0 (machine1); Seed = 10570; Starting new sample
2019-01-16 03:17:36 id = 3 (machine1); Seed = 10560; Done (0)
2019-01-16 03:17:36 id = 3 (machine1); Seed = 10571; Starting new sample
2019-01-16 03:18:13 id = 6 (machine1); Seed = 10567; Done (0)
2019-01-16 03:18:14 id = 6 (machine1); Seed = 10572; Starting new sample
2019-01-16 03:18:22 id = 0 (machine1); Seed = 10570; Done (0)
2019-01-16 03:18:22 id = 0 (machine1); Seed = 10573; Starting new sample
2019-01-16 03:18:23 id = 3 (machine1); Seed = 10571; Done (0)
2019-01-16 03:18:23 id = 3 (machine1); Seed = 10574; Starting new sample
2019-01-16 03:18:25 id = 1 (machine1); Seed = 10568; Done (0)
2019-01-16 03:18:26 id = 1 (machine1); Seed = 10575; Starting new sample
2019-01-16 03:18:36 id = 4 (machine1); Seed = 10569; Done (0)
2019-01-16 03:18:37 id = 4 (machine1); Seed = 10576; Starting new sample
2019-01-16 03:18:38 id = 2 (machine1); Seed = 10564; Done (0)
2019-01-16 03:18:38 id = 2 (machine1); Seed = 10577; Starting new sample
2019-01-16 03:19:01 id = 6 (machine1); Seed = 10572; Done (0)
2019-01-16 03:19:02 id = 6 (machine1); Seed = 10578; Starting new sample
2019-01-16 03:19:18 id = 5 (machine1); Seed = 10563; Done (0)
2019-01-16 03:19:19 id = 5 (machine1); Seed = 10579; Starting new sample
2019-01-16 03:19:26 id = 1 (machine1); Seed = 10575; Done (0)
2019-01-16 03:19:27 id = 1 (machine1); Seed = 10580; Starting new sample
2019-01-16 03:19:39 id = 0 (machine1); Seed = 10573; Done (0)
2019-01-16 03:19:39 id = 0 (machine1); Seed = 10581; Starting new sample
2019-01-16 03:19:48 id = 3 (machine1); Seed = 10574; Done (0)
2019-01-16 03:19:49 id = 3 (machine1); Seed = 10582; Starting new sample
2019-01-16 03:19:52 id = 4 (machine1); Seed = 10576; Done (0)
2019-01-16 03:19:52 id = 4 (machine1); Seed = 10583; Starting new sample
2019-01-16 03:19:54 id = 2 (machine1); Seed = 10577; Done (0)
2019-01-16 03:19:54 id = 2 (machine1); Seed = 10584; Starting new sample
2019-01-16 03:20:07 id = 6 (machine1); Seed = 10578; Done (0)
2019-01-16 03:20:08 id = 6 (machine1); Seed = 10585; Starting new sample
2019-01-16 03:20:37 id = 2 (machine1); Seed = 10584; Done (0)
2019-01-16 03:20:37 id = 2 (machine1); Seed = 10586; Starting new sample
2019-01-16 03:20:39 id = 1 (machine1); Seed = 10580; Done (0)
2019-01-16 03:20:39 id = 1 (machine1); Seed = 10587; Starting new sample
2019-01-16 03:20:41 id = 4 (machine1); Seed = 10583; Done (0)
2019-01-16 03:20:41 id = 4 (machine1); Seed = 10588; Starting new sample
2019-01-16 03:20:50 id = 3 (machine1); Seed = 10582; Done (0)
2019-01-16 03:20:51 id = 3 (machine1); Seed = 10589; Starting new sample
2019-01-16 03:20:54 id = 5 (machine1); Seed = 10579; Done (0)
2019-01-16 03:20:55 id = 5 (machine1); Seed = 10590; Starting new sample
2019-01-16 03:21:16 id = 6 (machine1); Seed = 10585; Done (0)
2019-01-16 03:21:17 id = 6 (machine1); Seed = 10591; Starting new sample
2019-01-16 03:21:34 id = 2 (machine1); Seed = 10586; Done (0)
2019-01-16 03:21:34 id = 2 (machine1); Seed = 10592; Starting new sample
2019-01-16 03:21:51 id = 3 (machine1); Seed = 10589; Done (0)
2019-01-16 03:21:51 id = 3 (machine1); Seed = 10593; Starting new sample
2019-01-16 03:22:01 id = 5 (machine1); Seed = 10590; Done (0)
2019-01-16 03:22:01 id = 5 (machine1); Seed = 10594; Starting new sample
2019-01-16 03:22:28 id = 0 (machine1); Seed = 10581; Done (0)
2019-01-16 03:22:29 id = 0 (machine1); Seed = 10595; Starting new sample
2019-01-16 03:22:33 id = 4 (machine1); Seed = 10588; Done (0)
2019-01-16 03:22:34 id = 4 (machine1); Seed = 10596; Starting new sample
2019-01-16 03:22:35 id = 1 (machine1); Seed = 10587; Done (0)
2019-01-16 03:22:35 id = 1 (machine1); Seed = 10597; Starting new sample
2019-01-16 03:22:37 id = 6 (machine1); Seed = 10591; Done (0)
2019-01-16 03:22:37 id = 6 (machine1); Seed = 10598; Starting new sample
2019-01-16 03:22:47 id = 2 (machine1); Seed = 10592; Done (0)
2019-01-16 03:22:47 id = 2 (machine1); Seed = 10599; Starting new sample
2019-01-16 03:23:11 id = 3 (machine1); Seed = 10593; Done (0)
2019-01-16 03:23:11 id = 3 (machine1); Seed = 10600; Starting new sample
2019-01-16 03:23:13 id = 5 (machine1); Seed = 10594; Done (0)
2019-01-16 03:23:13 id = 5 (machine1); Seed = 10601; Starting new sample
2019-01-16 03:23:31 id = 2 (machine1); Seed = 10599; Done (0)
2019-01-16 03:23:31 id = 2 (machine1); Seed = 10602; Starting new sample
2019-01-16 03:23:36 id = 0 (machine1); Seed = 10595; Done (0)
2019-01-16 03:23:37 id = 0 (machine1); Seed = 10603; Starting new sample
2019-01-16 03:23:47 id = 4 (machine1); Seed = 10596; Done (0)
2019-01-16 03:23:47 id = 4 (machine1); Seed = 10604; Starting new sample
2019-01-16 03:24:01 id = 1 (machine1); Seed = 10597; Done (0)
2019-01-16 03:24:01 id = 1 (machine1); Seed = 10605; Starting new sample
2019-01-16 03:24:04 id = 3 (machine1); Seed = 10600; Done (0)
2019-01-16 03:24:04 id = 3 (machine1); Seed = 10606; Starting new sample
2019-01-16 03:24:12 id = 5 (machine1); Seed = 10601; Done (0)
2019-01-16 03:24:12 id = 5 (machine1); Seed = 10607; Starting new sample
2019-01-16 03:24:22 id = 2 (machine1); Seed = 10602; Done (0)
2019-01-16 03:24:23 id = 2 (machine1); Seed = 10608; Starting new sample
2019-01-16 03:24:28 id = 6 (machine1); Seed = 10598; Done (0)
2019-01-16 03:24:29 id = 6 (machine1); Seed = 10609; Starting new sample
2019-01-16 03:24:37 id = 0 (machine1); Seed = 10603; Done (0)
2019-01-16 03:24:37 id = 0 (machine1); Seed = 10610; Starting new sample
2019-01-16 03:25:00 id = 4 (machine1); Seed = 10604; Done (0)
2019-01-16 03:25:00 id = 4 (machine1); Seed = 10611; Starting new sample
2019-01-16 03:25:06 id = 5 (machine1); Seed = 10607; Done (0)
2019-01-16 03:25:06 id = 5 (machine1); Seed = 10612; Starting new sample
2019-01-16 03:25:16 id = 1 (machine1); Seed = 10605; Done (0)
2019-01-16 03:25:16 id = 1 (machine1); Seed = 10613; Starting new sample
2019-01-16 03:25:28 id = 6 (machine1); Seed = 10609; Done (0)
2019-01-16 03:25:28 id = 6 (machine1); Seed = 10614; Starting new sample
2019-01-16 03:25:42 id = 0 (machine1); Seed = 10610; Done (0)
2019-01-16 03:25:43 id = 0 (machine1); Seed = 10615; Starting new sample
2019-01-16 03:25:43 id = 2 (machine1); Seed = 10608; Done (0)
2019-01-16 03:25:44 id = 2 (machine1); Seed = 10616; Starting new sample
2019-01-16 03:25:45 id = 3 (machine1); Seed = 10606; Done (0)
2019-01-16 03:25:46 id = 3 (machine1); Seed = 10617; Starting new sample
2019-01-16 03:26:00 id = 4 (machine1); Seed = 10611; Done (0)
2019-01-16 03:26:01 id = 4 (machine1); Seed = 10618; Starting new sample
2019-01-16 03:26:28 id = 5 (machine1); Seed = 10612; Done (0)
2019-01-16 03:26:28 id = 5 (machine1); Seed = 10619; Starting new sample
2019-01-16 03:26:36 id = 0 (machine1); Seed = 10615; Done (0)
2019-01-16 03:26:36 id = 0 (machine1); Seed = 10620; Starting new sample
2019-01-16 03:26:40 id = 6 (machine1); Seed = 10614; Done (0)
2019-01-16 03:26:40 id = 6 (machine1); Seed = 10621; Starting new sample
2019-01-16 03:26:59 id = 2 (machine1); Seed = 10616; Done (0)
2019-01-16 03:27:00 id = 2 (machine1); Seed = 10622; Starting new sample
2019-01-16 03:27:04 id = 3 (machine1); Seed = 10617; Done (0)
2019-01-16 03:27:04 id = 3 (machine1); Seed = 10623; Starting new sample
2019-01-16 03:27:04 id = 4 (machine1); Seed = 10618; Done (0)
2019-01-16 03:27:05 id = 4 (machine1); Seed = 10624; Starting new sample
2019-01-16 03:27:07 id = 1 (machine1); Seed = 10613; Done (0)
2019-01-16 03:27:07 id = 1 (machine1); Seed = 10625; Starting new sample
2019-01-16 03:27:45 id = 2 (machine1); Seed = 10622; Done (0)
2019-01-16 03:27:45 id = 2 (machine1); Seed = 10626; Starting new sample
2019-01-16 03:27:45 id = 5 (machine1); Seed = 10619; Done (0)
2019-01-16 03:27:46 id = 5 (machine1); Seed = 10627; Starting new sample
2019-01-16 03:27:52 id = 0 (machine1); Seed = 10620; Done (0)
2019-01-16 03:27:52 id = 0 (machine1); Seed = 10628; Starting new sample
2019-01-16 03:27:59 id = 1 (machine1); Seed = 10625; Done (0)
2019-01-16 03:28:00 id = 1 (machine1); Seed = 10629; Starting new sample
2019-01-16 03:28:06 id = 6 (machine1); Seed = 10621; Done (0)
2019-01-16 03:28:07 id = 6 (machine1); Seed = 10630; Starting new sample
2019-01-16 03:28:27 id = 4 (machine1); Seed = 10624; Done (0)
2019-01-16 03:28:27 id = 4 (machine1); Seed = 10631; Starting new sample
2019-01-16 03:28:49 id = 5 (machine1); Seed = 10627; Done (0)
2019-01-16 03:28:49 id = 5 (machine1); Seed = 10632; Starting new sample
2019-01-16 03:29:05 id = 1 (machine1); Seed = 10629; Done (0)
2019-01-16 03:29:05 id = 1 (machine1); Seed = 10633; Starting new sample
2019-01-16 03:29:10 id = 0 (machine1); Seed = 10628; Done (0)
2019-01-16 03:29:10 id = 0 (machine1); Seed = 10634; Starting new sample
2019-01-16 03:29:17 id = 4 (machine1); Seed = 10631; Done (0)
2019-01-16 03:29:18 id = 4 (machine1); Seed = 10635; Starting new sample
2019-01-16 03:29:18 id = 2 (machine1); Seed = 10626; Done (0)
2019-01-16 03:29:19 id = 2 (machine1); Seed = 10636; Starting new sample
2019-01-16 03:29:32 id = 6 (machine1); Seed = 10630; Done (0)
2019-01-16 03:29:33 id = 6 (machine1); Seed = 10637; Starting new sample
2019-01-16 03:29:34 id = 3 (machine1); Seed = 10623; Done (0)
2019-01-16 03:29:34 id = 3 (machine1); Seed = 10638; Starting new sample
2019-01-16 03:30:07 id = 1 (machine1); Seed = 10633; Done (0)
2019-01-16 03:30:07 id = 1 (machine1); Seed = 10639; Starting new sample
2019-01-16 03:30:10 id = 0 (machine1); Seed = 10634; Done (0)
2019-01-16 03:30:10 id = 0 (machine1); Seed = 10640; Starting new sample
2019-01-16 03:30:12 id = 2 (machine1); Seed = 10636; Done (0)
2019-01-16 03:30:12 id = 2 (machine1); Seed = 10641; Starting new sample
2019-01-16 03:30:38 id = 4 (machine1); Seed = 10635; Done (0)
2019-01-16 03:30:38 id = 4 (machine1); Seed = 10642; Starting new sample
2019-01-16 03:30:43 id = 6 (machine1); Seed = 10637; Done (0)
2019-01-16 03:30:43 id = 6 (machine1); Seed = 10643; Starting new sample
2019-01-16 03:31:03 id = 1 (machine1); Seed = 10639; Done (0)
2019-01-16 03:31:04 id = 1 (machine1); Seed = 10644; Starting new sample
2019-01-16 03:31:04 id = 3 (machine1); Seed = 10638; Done (0)
2019-01-16 03:31:05 id = 3 (machine1); Seed = 10645; Starting new sample
2019-01-16 03:31:16 id = 0 (machine1); Seed = 10640; Done (0)
2019-01-16 03:31:17 id = 0 (machine1); Seed = 10646; Starting new sample
2019-01-16 03:31:19 id = 2 (machine1); Seed = 10641; Done (0)
2019-01-16 03:31:19 id = 2 (machine1); Seed = 10647; Starting new sample
2019-01-16 03:31:50 id = 6 (machine1); Seed = 10643; Done (0)
2019-01-16 03:31:50 id = 6 (machine1); Seed = 10648; Starting new sample
2019-01-16 03:31:55 id = 5 (machine1); Seed = 10632; Done (0)
2019-01-16 03:31:56 id = 5 (machine1); Seed = 10649; Starting new sample
2019-01-16 03:32:01 id = 4 (machine1); Seed = 10642; Done (0)
2019-01-16 03:32:01 id = 4 (machine1); Seed = 10650; Starting new sample
2019-01-16 03:32:17 id = 0 (machine1); Seed = 10646; Done (0)
2019-01-16 03:32:18 id = 0 (machine1); Seed = 10651; Starting new sample
2019-01-16 03:32:22 id = 1 (machine1); Seed = 10644; Done (0)
2019-01-16 03:32:22 id = 1 (machine1); Seed = 10652; Starting new sample
2019-01-16 03:32:25 id = 3 (machine1); Seed = 10645; Done (0)
2019-01-16 03:32:26 id = 3 (machine1); Seed = 10653; Starting new sample
2019-01-16 03:32:42 id = 2 (machine1); Seed = 10647; Done (0)
2019-01-16 03:32:43 id = 2 (machine1); Seed = 10654; Starting new sample
2019-01-16 03:33:07 id = 4 (machine1); Seed = 10650; Done (0)
2019-01-16 03:33:07 id = 4 (machine1); Seed = 10655; Starting new sample
2019-01-16 03:33:16 id = 6 (machine1); Seed = 10648; Done (0)
2019-01-16 03:33:17 id = 6 (machine1); Seed = 10656; Starting new sample
2019-01-16 03:33:17 id = 0 (machine1); Seed = 10651; Done (0)
2019-01-16 03:33:17 id = 0 (machine1); Seed = 10657; Starting new sample
2019-01-16 03:33:24 id = 5 (machine1); Seed = 10649; Done (0)
2019-01-16 03:33:24 id = 5 (machine1); Seed = 10658; Starting new sample
2019-01-16 03:33:30 id = 1 (machine1); Seed = 10652; Done (0)
2019-01-16 03:33:30 id = 1 (machine1); Seed = 10659; Starting new sample
2019-01-16 03:33:42 id = 2 (machine1); Seed = 10654; Done (0)
2019-01-16 03:33:42 id = 2 (machine1); Seed = 10660; Starting new sample
2019-01-16 03:33:43 id = 3 (machine1); Seed = 10653; Done (0)
2019-01-16 03:33:43 id = 3 (machine1); Seed = 10661; Starting new sample
2019-01-16 03:34:07 id = 4 (machine1); Seed = 10655; Done (0)
2019-01-16 03:34:07 id = 4 (machine1); Seed = 10662; Starting new sample
2019-01-16 03:34:28 id = 5 (machine1); Seed = 10658; Done (0)
2019-01-16 03:34:29 id = 5 (machine1); Seed = 10663; Starting new sample
2019-01-16 03:34:32 id = 6 (machine1); Seed = 10656; Done (0)
2019-01-16 03:34:32 id = 6 (machine1); Seed = 10664; Starting new sample
2019-01-16 03:34:51 id = 4 (machine1); Seed = 10662; Done (0)
2019-01-16 03:34:51 id = 4 (machine1); Seed = 10665; Starting new sample
2019-01-16 03:35:05 id = 0 (machine1); Seed = 10657; Done (0)
2019-01-16 03:35:06 id = 0 (machine1); Seed = 10666; Starting new sample
2019-01-16 03:35:16 id = 1 (machine1); Seed = 10659; Done (0)
2019-01-16 03:35:16 id = 1 (machine1); Seed = 10667; Starting new sample
2019-01-16 03:35:20 id = 3 (machine1); Seed = 10661; Done (0)
2019-01-16 03:35:21 id = 3 (machine1); Seed = 10668; Starting new sample
2019-01-16 03:35:48 id = 5 (machine1); Seed = 10663; Done (0)
2019-01-16 03:35:49 id = 5 (machine1); Seed = 10669; Starting new sample
2019-01-16 03:35:50 id = 6 (machine1); Seed = 10664; Done (0)
2019-01-16 03:35:51 id = 6 (machine1); Seed = 10670; Starting new sample
2019-01-16 03:35:56 id = 2 (machine1); Seed = 10660; Done (0)
2019-01-16 03:35:56 id = 2 (machine1); Seed = 10671; Starting new sample
2019-01-16 03:36:21 id = 4 (machine1); Seed = 10665; Done (0)
2019-01-16 03:36:22 id = 4 (machine1); Seed = 10672; Starting new sample
2019-01-16 03:36:29 id = 0 (machine1); Seed = 10666; Done (0)
2019-01-16 03:36:30 id = 0 (machine1); Seed = 10673; Starting new sample
2019-01-16 03:36:31 id = 1 (machine1); Seed = 10667; Done (0)
2019-01-16 03:36:32 id = 1 (machine1); Seed = 10674; Starting new sample
2019-01-16 03:36:51 id = 5 (machine1); Seed = 10669; Done (0)
2019-01-16 03:36:52 id = 5 (machine1); Seed = 10675; Starting new sample
2019-01-16 03:36:52 id = 3 (machine1); Seed = 10668; Done (0)
2019-01-16 03:36:52 id = 3 (machine1); Seed = 10676; Starting new sample
2019-01-16 03:37:18 id = 2 (machine1); Seed = 10671; Done (0)
2019-01-16 03:37:19 id = 2 (machine1); Seed = 10677; Starting new sample
2019-01-16 03:37:39 id = 0 (machine1); Seed = 10673; Done (0)
2019-01-16 03:37:39 id = 0 (machine1); Seed = 10678; Starting new sample
2019-01-16 03:37:41 id = 6 (machine1); Seed = 10670; Done (0)
2019-01-16 03:37:42 id = 6 (machine1); Seed = 10679; Starting new sample
2019-01-16 03:38:08 id = 3 (machine1); Seed = 10676; Done (0)
